052993A	 DRV 19.0996 -26.4806 12 -66.6649 140.002 0.04
052993A	 KIP 19.0996 -26.4806 12 21.42 -158.011 0.077
052993A	 SA07 19.0996 -26.4806 12 -26.0327 146.782 0
052993A	 TATO 19.0996 -26.4806 12 24.9735 121.497 0.07
052993A	 XAN 19.0996 -26.4806 12 34.0313 108.924 0.63
060493A	 ANMO 3.7422 128.485 27.7 34.9459 -106.457 1.75
060493A	 BOSA 3.7422 128.485 27.7 -28.6141 25.2555 1.18
060493A	 CMB 3.7422 128.485 27.7 38.0345 -120.387 0.697
060493A	 SCZ 3.7422 128.485 27.7 36.598 -121.403 0.261
060493A	 UNM 3.7422 128.485 27.7 19.3297 -99.1781 2.28
061293A	 AGVB -4.3568 135.156 9.9 -19.7393 -50.2331 0.45
061293A	 ANMO -4.3568 135.156 9.9 34.9459 -106.457 1.75
061293A	 GSC -4.3568 135.156 9.9 35.3028 -116.808 0.99
061293A	 HRV -4.3568 135.156 9.9 42.5064 -71.5583 0.2
061293A	 KEV -4.3568 135.156 9.9 69.7565 27.0035 0.1
061293A	 KONO -4.3568 135.156 9.9 59.6491 9.5982 0.216
061293A	 PAB -4.3568 135.156 9.9 39.5446 -4.3499 0.95
061293A	 PFO -4.3568 135.156 9.9 33.6092 -116.455 1.28
061293A	 SCZ -4.3568 135.156 9.9 36.598 -121.403 0.261
061293A	 TAM -4.3568 135.156 9.9 22.7915 5.52838 1.41
061293A	 BOSA -11.0727 162.881 14.9 -28.6141 25.2555 1.18
061293A	 HRV -11.0727 162.881 14.9 42.5064 -71.5583 0.2
061293A	 LVZ -11.0727 162.881 14.9 67.8979 34.6514 0.63
061293A	 RIFB -11.0727 162.881 14.9 -20.0737 -47.5019 0.86
061893A	 DPC -28.5786 -176.759 15.6 50.3502 16.3222 0.748
061893A	 HRV -28.5786 -176.759 15.6 42.5064 -71.5583 0.2
061893A	 KEV -28.5786 -176.759 15.6 69.7565 27.0035 0.1
061893A	 LVZ -28.5786 -176.759 15.6 67.8979 34.6514 0.63
061893A	 NRIL -28.5786 -176.759 15.6 69.5049 88.4414 0.092
061893A	 OBN -28.5786 -176.759 15.6 55.1146 36.5674 0.16
062393A	 A07 -60.5386 -56.4538 10 44.4247 -123.745 0.347
062393A	 A08 -60.5386 -56.4538 10 44.4212 -123.701 0.789
062393A	 A13 -60.5386 -56.4538 10 44.4304 -123.451 0.411
062393A	 A14 -60.5386 -56.4538 10 44.4256 -123.4 0.216
062393A	 A30 -60.5386 -56.4538 10 44.4245 -122.434 0.582
062393A	 A33 -60.5386 -56.4538 10 44.4183 -122.14 1.274
062393A	 A34 -60.5386 -56.4538 10 44.425 -122.045 1.234
062393A	 ANMO -60.5386 -56.4538 10 34.9459 -106.457 1.75
062393A	 CHTO -60.5386 -56.4538 10 18.8141 98.9443 0.42
062393A	 CMB -60.5386 -56.4538 10 38.0345 -120.387 0.697
062393A	 COL -60.5386 -56.4538 10 64.9 -147.793 0.32
062393A	 COR -60.5386 -56.4538 10 44.5855 -123.305 0.11
062393A	 ERM -60.5386 -56.4538 10 42.015 143.157 0.04
062393A	 KEV -60.5386 -56.4538 10 69.7565 27.0035 0.1
062393A	 KONO -60.5386 -56.4538 10 59.6491 9.5982 0.216
062393A	 LVZ -60.5386 -56.4538 10 67.8979 34.6514 0.63
062393A	 MAJO -60.5386 -56.4538 10 36.5457 138.204 0.405
062393A	 PAB -60.5386 -56.4538 10 39.5446 -4.3499 0.95
062393A	 PAS -60.5386 -56.4538 10 34.1484 -118.171 0.314
062393A	 PFO -60.5386 -56.4538 10 33.6092 -116.455 1.28
062393A	 SBC -60.5386 -56.4538 10 34.4417 -119.713 0.09
062393A	 SCZ -60.5386 -56.4538 10 36.598 -121.403 0.261
062393A	 TLY -60.5386 -56.4538 10 51.6807 103.644 0.579
062393A	 TUC -60.5386 -56.4538 10 32.3098 -110.785 0.909
070693A	 ALE -24.5624 -111.886 10 82.5033 -62.35 0.06
070693A	 ANTO -24.5624 -111.886 10 39.868 32.7934 1.09
070693A	 BGY -24.5624 -111.886 10 44.8026 20.5158 0.25
070693A	 BJI -24.5624 -111.886 10 40.0403 116.175 0.043
070693A	 CHTO -24.5624 -111.886 10 18.8141 98.9443 0.42
070693A	 ERM -24.5624 -111.886 10 42.015 143.157 0.04
070693A	 INU -24.5624 -111.886 10 35.35 137.029 0.132
070693A	 KEG -24.5624 -111.886 10 29.9275 31.8292 0.46
070693A	 LVZ -24.5624 -111.886 10 67.8979 34.6514 0.63
070693A	 MBC -24.5624 -111.886 10 76.2417 -119.36 0.015
070693A	 NWAO -24.5624 -111.886 10 -32.9277 117.239 0.28
070693A	 TLY -24.5624 -111.886 10 51.6807 103.644 0.579
070693A	 WUS -24.5624 -111.886 10 41.199 79.218 1.457
070693A	 YSS -24.5624 -111.886 10 46.9587 142.76 0.148
070893A	 ALE -20.8639 172.429 7.1 82.5033 -62.35 0.06
070893A	 KONO -20.8639 172.429 7.1 59.6491 9.5982 0.216
070893A	 LVZ -20.8639 172.429 7.1 67.8979 34.6514 0.63
070893A	 NRIL -20.8639 172.429 7.1 69.5049 88.4414 0.092
070893A	 OBN -20.8639 172.429 7.1 55.1146 36.5674 0.16
070893A	 PAB -20.8639 172.429 7.1 39.5446 -4.3499 0.95
072293A	 CHTO 6.4898 -71.1759 7.9 18.8141 98.9443 0.42
072293A	 CTAO 6.4898 -71.1759 7.9 -20.0882 146.255 0.357
072293A	 MAJO 6.4898 -71.1759 7.9 36.5457 138.204 0.405
080493A	 CACB -1.6598 99.5957 15.4 -21.6802 -46.7326 1.381
080493A	 HRV -1.6598 99.5957 15.4 42.5064 -71.5583 0.2
080493A	 ISA -1.6598 99.5957 15.4 35.663 -118.473 0.835
080493A	 PAS -1.6598 99.5957 15.4 34.1484 -118.171 0.314
080493A	 PPDB -1.6598 99.5957 15.4 -22.0326 -51.3136 0.419
080493A	 RIFB -1.6598 99.5957 15.4 -20.0737 -47.5019 0.86
080493A	 SJG -1.6598 99.5957 15.4 18.1091 -66.15 0.42
081093A	 AGVB -45.0643 166.911 8.4 -19.7393 -50.2331 0.45
081093A	 ALE -45.0643 166.911 8.4 82.5033 -62.35 0.06
081093A	 ARU -45.0643 166.911 8.4 56.4302 58.5625 0.25
081093A	 ATD -45.0643 166.911 8.4 11.53 42.847 0.61
081093A	 BDFB -45.0643 166.911 8.4 -15.6418 -48.0148 1.095
081093A	 CACB -45.0643 166.911 8.4 -21.6802 -46.7326 1.381
081093A	 FRMB -45.0643 166.911 8.4 -20.4876 -45.6389 0.785
081093A	 KONO -45.0643 166.911 8.4 59.6491 9.5982 0.216
081093A	 LVZ -45.0643 166.911 8.4 67.8979 34.6514 0.63
081093A	 MBC -45.0643 166.911 8.4 76.2417 -119.36 0.015
081093A	 OBN -45.0643 166.911 8.4 55.1146 36.5674 0.16
081093A	 PAB -45.0643 166.911 8.4 39.5446 -4.3499 0.95
081093A	 PPDB -45.0643 166.911 8.4 -22.0326 -51.3136 0.419
081093A	 SEY -45.0643 166.911 8.4 62.933 152.373 0.206
081093A	 SSB -45.0643 166.911 8.4 45.279 4.542 0.7
081093A	 TAM -45.0643 166.911 8.4 22.7915 5.52838 1.41
081093A	 TBT -45.0643 166.911 8.4 28.6794 -17.9145 0.18
081093A	 TLY -45.0643 166.911 8.4 51.6807 103.644 0.579
081093A	 TRIB -45.0643 166.911 8.4 -20.6724 -51.326 0.29
082093A	 AQU -6.0292 142.711 0.8 42.354 13.405 0.71
082093A	 CACB -6.0292 142.711 0.8 -21.6802 -46.7326 1.381
082093A	 CDCB -6.0292 142.711 0.8 -20.2365 -44.7182 0.86
082093A	 FRMB -6.0292 142.711 0.8 -20.4876 -45.6389 0.785
082093A	 KONO -6.0292 142.711 0.8 59.6491 9.5982 0.216
082093A	 PAB -6.0292 142.711 0.8 39.5446 -4.3499 0.95
082093A	 PPDB -6.0292 142.711 0.8 -22.0326 -51.3136 0.419
082093A	 SSB -6.0292 142.711 0.8 45.279 4.542 0.7
082093A	 TBT -6.0292 142.711 0.8 28.6794 -17.9145 0.18
082093A	 TRIB -6.0292 142.711 0.8 -20.6724 -51.326 0.29
091393A	 ALE -29.6401 -177.105 19.7 82.5033 -62.35 0.06
091393A	 BOSA -29.6401 -177.105 19.7 -28.6141 25.2555 1.18
091393A	 CDCB -29.6401 -177.105 19.7 -20.2365 -44.7182 0.86
091393A	 FFC -29.6401 -177.105 19.7 54.725 -101.978 0.338
091393A	 GRA1 -29.6401 -177.105 19.7 49.6919 11.2217 0.4995
091393A	 HRV -29.6401 -177.105 19.7 42.5064 -71.5583 0.2
091393A	 KEV -29.6401 -177.105 19.7 69.7565 27.0035 0.1
091393A	 KONO -29.6401 -177.105 19.7 59.6491 9.5982 0.216
091393A	 OBN -29.6401 -177.105 19.7 55.1146 36.5674 0.16
091393A	 SSB -29.6401 -177.105 19.7 45.279 4.542 0.7
092093A	 CAN 0.7573 -29.3451 10 -35.3187 148.996 0.7
092093A	 CHTO 0.7573 -29.3451 10 18.8141 98.9443 0.42
092093A	 GUMO 0.7573 -29.3451 10 13.5893 144.868 0.17
092093A	 INU 0.7573 -29.3451 10 35.35 137.029 0.132
092093A	 KIP 0.7573 -29.3451 10 21.42 -158.011 0.077
092093A	 MAJO 0.7573 -29.3451 10 36.5457 138.204 0.405
092093A	 PET 0.7573 -29.3451 10 53.0233 158.65 0.11
092093A	 SA07 0.7573 -29.3451 10 -26.0327 146.782 0
092193A	 ATD 42.3145 -122.003 10.7 11.53 42.847 0.61
092193A	 CHTO 42.3145 -122.003 10.7 18.8141 98.9443 0.42
092793A	 A02 -53.6417 -51.4879 17.3 44.4201 -124.003 0.042
092793A	 A03 -53.6417 -51.4879 17.3 44.4233 -123.948 0.437
092793A	 A04 -53.6417 -51.4879 17.3 44.4291 -123.888 0.554
092793A	 A05 -53.6417 -51.4879 17.3 44.427 -123.852 0.594
092793A	 A06 -53.6417 -51.4879 17.3 44.4269 -123.805 0.493
092793A	 A07 -53.6417 -51.4879 17.3 44.4247 -123.745 0.347
092793A	 A08 -53.6417 -51.4879 17.3 44.4212 -123.701 0.789
092793A	 A09 -53.6417 -51.4879 17.3 44.4262 -123.657 0.886
092793A	 A10 -53.6417 -51.4879 17.3 44.4148 -123.595 0.393
092793A	 A11 -53.6417 -51.4879 17.3 44.4212 -123.539 0.14
092793A	 A14 -53.6417 -51.4879 17.3 44.4256 -123.4 0.216
092793A	 A17 -53.6417 -51.4879 17.3 44.4336 -123.241 0.076
092793A	 A18 -53.6417 -51.4879 17.3 44.4307 -123.185 0.085
092793A	 A22 -53.6417 -51.4879 17.3 44.4254 -122.984 0.112
092793A	 A23 -53.6417 -51.4879 17.3 44.4271 -122.944 0.252
092793A	 A24 -53.6417 -51.4879 17.3 44.4224 -122.898 0.548
092793A	 A25 -53.6417 -51.4879 17.3 44.4245 -122.844 0.291
092793A	 A26 -53.6417 -51.4879 17.3 44.4198 -122.801 0.1
092793A	 A28 -53.6417 -51.4879 17.3 44.4258 -122.642 0.35
092793A	 A29 -53.6417 -51.4879 17.3 44.4266 -122.549 0.536
092793A	 A31 -53.6417 -51.4879 17.3 44.4272 -122.338 0.99
092793A	 A33 -53.6417 -51.4879 17.3 44.4183 -122.14 1.274
092793A	 A34 -53.6417 -51.4879 17.3 44.425 -122.045 1.234
092793A	 A35 -53.6417 -51.4879 17.3 44.4259 -121.959 1.164
092793A	 A36 -53.6417 -51.4879 17.3 44.4174 -121.852 1.466
092793A	 A38 -53.6417 -51.4879 17.3 44.4168 -121.617 1.169
092793A	 A40 -53.6417 -51.4879 17.3 44.4145 -121.439 0.889
092793A	 A41 -53.6417 -51.4879 17.3 44.4158 -121.341 0.88
092793A	 A43 -53.6417 -51.4879 17.3 44.4118 -121.13 0.975
092793A	 A44 -53.6417 -51.4879 17.3 44.4131 -121.032 0.96
092793A	 ALE -53.6417 -51.4879 17.3 82.5033 -62.35 0.06
092793A	 ANMO -53.6417 -51.4879 17.3 34.9459 -106.457 1.75
092793A	 BAR -53.6417 -51.4879 17.3 32.68 -116.672 0.548
092793A	 CHM -53.6417 -51.4879 17.3 42.9986 74.7513 0.655
092793A	 CMB -53.6417 -51.4879 17.3 38.0345 -120.387 0.697
092793A	 COR -53.6417 -51.4879 17.3 44.5855 -123.305 0.11
092793A	 EKS2 -53.6417 -51.4879 17.3 42.6615 73.7772 1.36
092793A	 FRB -53.6417 -51.4879 17.3 63.7469 -68.5451 0.025
092793A	 HYB -53.6417 -51.4879 17.3 17.417 78.553 0.51
092793A	 ISA -53.6417 -51.4879 17.3 35.663 -118.473 0.835
092793A	 KEV -53.6417 -51.4879 17.3 69.7565 27.0035 0.1
092793A	 KIV -53.6417 -51.4879 17.3 43.9562 42.6888 1.21
092793A	 MBC -53.6417 -51.4879 17.3 76.2417 -119.36 0.015
092793A	 OBN -53.6417 -51.4879 17.3 55.1146 36.5674 0.16
092793A	 PAS -53.6417 -51.4879 17.3 34.1484 -118.171 0.314
092793A	 PFO -53.6417 -51.4879 17.3 33.6092 -116.455 1.28
092793A	 USP -53.6417 -51.4879 17.3 43.2669 74.4997 0.74
092993A	 ANMO 18.0898 76.473 17.2 34.9459 -106.457 1.75
092993A	 CACB 18.0898 76.473 17.2 -21.6802 -46.7326 1.381
092993A	 CCM 18.0898 76.473 17.2 38.0557 -91.2446 0.1715
092993A	 CDCB 18.0898 76.473 17.2 -20.2365 -44.7182 0.86
092993A	 FRMB 18.0898 76.473 17.2 -20.4876 -45.6389 0.785
092993A	 HRV 18.0898 76.473 17.2 42.5064 -71.5583 0.2
092993A	 LPAZ 18.0898 76.473 17.2 -16.2879 -68.1307 4.717
101393A	 AGVB -5.8952 146.025 24.4 -19.7393 -50.2331 0.45
101393A	 CACB -5.8952 146.025 24.4 -21.6802 -46.7326 1.381
101393A	 CDCB -5.8952 146.025 24.4 -20.2365 -44.7182 0.86
101393A	 ECH -5.8952 146.025 24.4 48.2163 7.15896 0.58
101393A	 FRMB -5.8952 146.025 24.4 -20.4876 -45.6389 0.785
101393A	 FURB -5.8952 146.025 24.4 -20.6782 -46.2779 0.85
101393A	 LPAZ -5.8952 146.025 24.4 -16.2879 -68.1307 4.717
101393A	 PAB -5.8952 146.025 24.4 39.5446 -4.3499 0.95
101393A	 PARB -5.8952 146.025 24.4 -23.3382 -45.6217 0.767
101393A	 RIFB -5.8952 146.025 24.4 -20.0737 -47.5019 0.86
110593A	 BDFB -3.2005 148.349 14.4 -15.6418 -48.0148 1.095
110593A	 CACB -3.2005 148.349 14.4 -21.6802 -46.7326 1.381
110593A	 CDCB -3.2005 148.349 14.4 -20.2365 -44.7182 0.86
110593A	 FRB -3.2005 148.349 14.4 63.7469 -68.5451 0.025
110593A	 FURB -3.2005 148.349 14.4 -20.6782 -46.2779 0.85
110593A	 HRV -3.2005 148.349 14.4 42.5064 -71.5583 0.2
110593A	 LPAZ -3.2005 148.349 14.4 -16.2879 -68.1307 4.717
110593A	 PPDB -3.2005 148.349 14.4 -22.0326 -51.3136 0.419
111193A	 BDFB 50.1843 -177.453 3 -15.6418 -48.0148 1.095
111193A	 CACB 50.1843 -177.453 3 -21.6802 -46.7326 1.381
111193A	 CDCB 50.1843 -177.453 3 -20.2365 -44.7182 0.86
121693A	 ATD 53.7752 171.389 9.1 11.53 42.847 0.61
121693A	 BDFB 53.7752 171.389 9.1 -15.6418 -48.0148 1.095
121693A	 BOSA 53.7752 171.389 9.1 -28.6141 25.2555 1.18
121693A	 LPAZ 53.7752 171.389 9.1 -16.2879 -68.1307 4.717
121693A	 SYO 53.7752 171.389 9.1 -69.0067 39.585 0.02
010394A	 ABKT -49.0235 164.638 15.5 37.9304 58.1189 0.678
010394A	 CACB -49.0235 164.638 15.5 -21.6802 -46.7326 1.381
010394A	 CCM -49.0235 164.638 15.5 38.0557 -91.2446 0.1715
010394A	 DPC -49.0235 164.638 15.5 50.3502 16.3222 0.748
010394A	 FFC -49.0235 164.638 15.5 54.725 -101.978 0.338
010394A	 FRMB -49.0235 164.638 15.5 -20.4876 -45.6389 0.785
010394A	 GRA1 -49.0235 164.638 15.5 49.6919 11.2217 0.4995
010394A	 HRV -49.0235 164.638 15.5 42.5064 -71.5583 0.2
010394A	 KEV -49.0235 164.638 15.5 69.7565 27.0035 0.1
010394A	 KIV -49.0235 164.638 15.5 43.9562 42.6888 1.21
010394A	 LVZ -49.0235 164.638 15.5 67.8979 34.6514 0.63
010394A	 OBN -49.0235 164.638 15.5 55.1146 36.5674 0.16
010394A	 PAB -49.0235 164.638 15.5 39.5446 -4.3499 0.95
010494A	 ANMO -4.3185 135.161 11 34.9459 -106.457 1.75
010494A	 GSC -4.3185 135.161 11 35.3028 -116.808 0.99
010494A	 ISA -4.3185 135.161 11 35.663 -118.473 0.835
010494A	 KEV -4.3185 135.161 11 69.7565 27.0035 0.1
010494A	 KONO -4.3185 135.161 11 59.6491 9.5982 0.216
010494A	 LPAZ -4.3185 135.161 11 -16.2879 -68.1307 4.717
010494A	 PAB -4.3185 135.161 11 39.5446 -4.3499 0.95
010494A	 PAS -4.3185 135.161 11 34.1484 -118.171 0.314
010494A	 PFO -4.3185 135.161 11 33.6092 -116.455 1.28
011794A	 LBTB 34.136 -118.583 15.9 -25.0151 25.5966 1.098
011794A	 NWAO 34.136 -118.583 15.9 -32.9277 117.239 0.28
012194A	 CACB 1.0342 127.783 19.6 -21.6802 -46.7326 1.381
012194A	 CDCB 1.0342 127.783 19.6 -20.2365 -44.7182 0.86
012194A	 FFC 1.0342 127.783 19.6 54.725 -101.978 0.338
012194A	 FRMB 1.0342 127.783 19.6 -20.4876 -45.6389 0.785
012194A	 FURB 1.0342 127.783 19.6 -20.6782 -46.2779 0.85
012194A	 HRV 1.0342 127.783 19.6 42.5064 -71.5583 0.2
012194A	 PAL 1.0342 127.783 19.6 41.0056 -73.9079 0.066
012194A	 PARB 1.0342 127.783 19.6 -23.3382 -45.6217 0.767
012194A	 PMSA 1.0342 127.783 19.6 -64.7744 -64.0489 0.04
012194A	 UNM 1.0342 127.783 19.6 19.3297 -99.1781 2.28
020594A	 ANMO 0.5918 30.0267 14.2 34.9459 -106.457 1.75
020594A	 CAN 0.5918 30.0267 14.2 -35.3187 148.996 0.7
020594A	 FFC 0.5918 30.0267 14.2 54.725 -101.978 0.338
021294A	 A22 -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 AAK -10.7633 -128.842 15 42.6375 74.4942 1.6331
021294A	 ABKT -10.7633 -128.842 15 37.9304 58.1189 0.678
021294A	 B32 -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 BJI -10.7633 -128.842 15 40.0403 116.175 0.043
021294A	 BOSA -10.7633 -128.842 15 -28.6141 25.2555 1.18
021294A	 C22 -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 D32 -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 E22 -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 F32 -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 G22 -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 H32 -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 KEV -10.7633 -128.842 15 69.7565 27.0035 0.1
021294A	 KIV -10.7633 -128.842 15 43.9553 42.6863 1.054
021294A	 KONO -10.7633 -128.842 15 59.6491 9.5982 0.216
021294A	 LVZ -10.7633 -128.842 15 67.8979 34.6514 0.63
021294A	 NH -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 OBN -10.7633 -128.842 15 55.1146 36.5674 0.16
021294A	 ORGH -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 SEH -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 SWH -10.7633 -128.842 15 37.9293 58.1125 0.6629
021294A	 TAM -10.7633 -128.842 15 22.7915 5.52838 1.41
021294A	 TBT -10.7633 -128.842 15 28.6794 -17.9145 0.18
021294A	 ABKT -20.5638 169.336 27.7 37.9304 58.1189 0.678
021294A	 B32 -20.5638 169.336 27.7 37.9293 58.1125 0.6629
021294A	 KEG -20.5638 169.336 27.7 29.9275 31.8292 0.46
021294A	 SEH -20.5638 169.336 27.7 37.9293 58.1125 0.6629
021294A	 YKW1 -20.5638 169.336 27.7 62.4822 -114.484 0.1707
021594A	 ABKT -20.4119 168.867 19.5 37.9304 58.1189 0.678
021594A	 ARU -20.4119 168.867 19.5 56.4302 58.5625 0.25
021594A	 BDFB -20.4119 168.867 19.5 -15.6418 -48.0148 1.095
021594A	 KEV -20.4119 168.867 19.5 69.7565 27.0035 0.1
021594A	 KIV -20.4119 168.867 19.5 43.9553 42.6863 1.054
021594A	 LVZ -20.4119 168.867 19.5 67.8979 34.6514 0.63
021594A	 PPDB -20.4119 168.867 19.5 -22.0326 -51.3136 0.419
021694A	 ABKT -19.2794 168.513 13.3 37.9304 58.1189 0.678
021694A	 ARU -19.2794 168.513 13.3 56.4302 58.5625 0.25
021694A	 ESK -19.2794 168.513 13.3 55.3167 -3.205 0.242
021694A	 FRMB -19.2794 168.513 13.3 -20.4876 -45.6389 0.785
021694A	 GNI -19.2794 168.513 13.3 40.148 44.741 1.509
021694A	 KEV -19.2794 168.513 13.3 69.7565 27.0035 0.1
021694A	 LVZ -19.2794 168.513 13.3 67.8979 34.6514 0.63
022394A	 A415 30.8064 60.5695 6 44.4166 -121.285 0.835
022394A	 A455 30.8064 60.5695 6 44.4194 -120.899 1.021
022394A	 ANMO 30.8064 60.5695 6 34.9459 -106.457 1.75
022394A	 CMB 30.8064 60.5695 6 38.0345 -120.387 0.697
022394A	 GSC 30.8064 60.5695 6 35.3028 -116.808 0.99
022394A	 LPAZ 30.8064 60.5695 6 -16.2879 -68.1307 4.717
022394A	 NOUC 30.8064 60.5695 6 -22.0986 166.307 0.137
022394A	 PAS 30.8064 60.5695 6 34.1484 -118.171 0.314
022394A	 PPDB 30.8064 60.5695 6 -22.0326 -51.3136 0.419
022394A	 RAR 30.8064 60.5695 6 -21.2125 -159.773 -0.072
022394A	 TRIB 30.8064 60.5695 6 -20.6724 -51.326 0.29
022394A	 TUC 30.8064 60.5695 6 32.3098 -110.785 0.909
022394A	 UNM 30.8064 60.5695 6 19.3297 -99.1781 2.28
022494A	 LTKA 30.768 60.5174 13.4 -17.6879 177.428 0.005
022494A	 NIUE 30.768 60.5174 13.4 -18.9792 -169.876 0.005
022494A	 RAR 30.768 60.5174 13.4 -21.2125 -159.773 -0.072
022494A	 TUC 30.768 60.5174 13.4 32.3098 -110.785 0.909
030194A	 CACB 29.1 52.6238 9.3 -21.6802 -46.7326 1.381
030194A	 CAN 29.1 52.6238 9.3 -35.3187 148.996 0.7
030194A	 CDCB 29.1 52.6238 9.3 -20.2365 -44.7182 0.86
030194A	 CMB 29.1 52.6238 9.3 38.0345 -120.387 0.697
030194A	 FRMB 29.1 52.6238 9.3 -20.4876 -45.6389 0.785
030194A	 FURB 29.1 52.6238 9.3 -20.6782 -46.2779 0.85
030194A	 GSC 29.1 52.6238 9.3 35.3028 -116.808 0.99
030194A	 ISA 29.1 52.6238 9.3 35.663 -118.473 0.835
030194A	 PAS 29.1 52.6238 9.3 34.1484 -118.171 0.314
030194A	 PPDB 29.1 52.6238 9.3 -22.0326 -51.3136 0.419
030194A	 RIFB 29.1 52.6238 9.3 -20.0737 -47.5019 0.86
030194A	 SCZ 29.1 52.6238 9.3 36.598 -121.403 0.261
030194A	 SNZO 29.1 52.6238 9.3 -41.3087 174.704 0.02
030194A	 TAU 29.1 52.6238 9.3 -42.9099 147.32 0.132
030194A	 TRIB 29.1 52.6238 9.3 -20.6724 -51.326 0.29
030194A	 UNM 29.1 52.6238 9.3 19.3297 -99.1781 2.28
031494A	 CAN -0.727 -24.1504 10 -35.3187 148.996 0.7
031494A	 CHTO -0.727 -24.1504 10 18.8141 98.9443 0.42
031494A	 CTAO -0.727 -24.1504 10 -20.0882 146.255 0.357
031494A	 DRV -0.727 -24.1504 10 -66.6649 140.002 0.04
031494A	 ERM -0.727 -24.1504 10 42.015 143.157 0.04
031494A	 GUMO -0.727 -24.1504 10 13.5893 144.868 0.17
031494A	 HNR -0.727 -24.1504 10 -9.4387 159.947 0
031494A	 HYB -0.727 -24.1504 10 17.417 78.553 0.51
031494A	 KMI -0.727 -24.1504 10 25.1233 102.74 1.94
031494A	 LSA -0.727 -24.1504 10 29.7 91.15 3.774
031494A	 NWAO -0.727 -24.1504 10 -32.9277 117.239 0.28
031494A	 PMG -0.727 -24.1504 10 -9.4047 147.16 0.09
031494A	 SB06 -0.727 -24.1504 10 -35.0367 140.146 0
031494A	 SB07 -0.727 -24.1504 10 -34.6577 144.508 0
031494A	 SB08 -0.727 -24.1504 10 -37.4328 141.976 0
031494A	 SB09 -0.727 -24.1504 10 -32.2892 146.857 0
031494A	 SNZO -0.727 -24.1504 10 -41.3087 174.704 0.02
031494A	 TAU -0.727 -24.1504 10 -42.9099 147.32 0.132
031494A	 YSS -0.727 -24.1504 10 46.9587 142.76 0.148
040594A	 AGVB 51.2746 -178.145 23.5 -19.7393 -50.2331 0.45
040594A	 CACB 51.2746 -178.145 23.5 -21.6802 -46.7326 1.381
040594A	 CDCB 51.2746 -178.145 23.5 -20.2365 -44.7182 0.86
040594A	 FRMB 51.2746 -178.145 23.5 -20.4876 -45.6389 0.785
040594A	 PPDB 51.2746 -178.145 23.5 -22.0326 -51.3136 0.419
040594A	 SPA 51.2746 -178.145 23.5 -89.9954 115 2.927
040594A	 SYO 51.2746 -178.145 23.5 -69.0067 39.585 0.02
040594A	 TRIB 51.2746 -178.145 23.5 -20.6724 -51.326 0.29
040694A	 ABKT -17.3344 167.834 12.4 37.9304 58.1189 0.678
040694A	 FRMB -17.3344 167.834 12.4 -20.4876 -45.6389 0.785
040694A	 KIV -17.3344 167.834 12.4 43.9553 42.6863 1.054
040694A	 KONO -17.3344 167.834 12.4 59.6491 9.5982 0.216
040694A	 LVZ -17.3344 167.834 12.4 67.8979 34.6514 0.63
040694A	 PAB -17.3344 167.834 12.4 39.5446 -4.3499 0.95
040694A	 TRIB -17.3344 167.834 12.4 -20.6724 -51.326 0.29
040894A	 CRZF 40.5677 143.746 13.3 -46.43 51.861 0.14
040894A	 DRV 40.5677 143.746 13.3 -66.6649 140.002 0.04
040894A	 LPAZ 40.5677 143.746 13.3 -16.2879 -68.1307 4.717
040894A	 NNA 40.5677 143.746 13.3 -11.9875 -76.8422 0.575
040894A	 SJG 40.5677 143.746 13.3 18.1091 -66.15 0.42
040894A	 SPA 40.5677 143.746 13.3 -89.9954 115 2.927
040894A	 SYO 40.5677 143.746 13.3 -69.0067 39.585 0.02
041094A	 ANMO 23.7099 126.867 10.2 34.9459 -106.457 1.75
041094A	 BOSA 23.7099 126.867 10.2 -28.6141 25.2555 1.18
041094A	 CACB 23.7099 126.867 10.2 -21.6802 -46.7326 1.381
041094A	 SYO 23.7099 126.867 10.2 -69.0067 39.585 0.02
042394A	 DSB -14.1875 167.558 18.2 53.2452 -6.3762 0.236
042394A	 ECH -14.1875 167.558 18.2 48.2163 7.15896 0.58
042394A	 ESK -14.1875 167.558 18.2 55.3167 -3.205 0.242
042394A	 KEG -14.1875 167.558 18.2 29.9275 31.8292 0.46
042394A	 KEV -14.1875 167.558 18.2 69.7565 27.0035 0.1
042394A	 KONO -14.1875 167.558 18.2 59.6491 9.5982 0.216
042394A	 LVZ -14.1875 167.558 18.2 67.8979 34.6514 0.63
042394A	 PAB -14.1875 167.558 18.2 39.5446 -4.3499 0.95
042394A	 TRIB -14.1875 167.558 18.2 -20.6724 -51.326 0.29
050194A	 KIP 36.9268 67.1569 18.5 21.42 -158.011 0.077
